iso3,year,gdppc_ppp
LDC,2001,2099.60673957871
LIC,2001,2115.23420888908
LKA,2001,6230.03051864853
LMC,2001,3796.15439551126
LMY,2001,5685.4063144974
LSO,2001,2004.03350215955
LTE,2001,8196.84392575356
LTU,2001,16933.0225490496
LUX,2001,116258.426812926
LVA,2001,15695.906718153
MAC,2001,57173.8590987063
MAR,2001,5417.57861328125
MDA,2001,6090.03474356112
MDG,2001,1748.50350929178
MDV,2001,12977.9990665612
MEA,2001,10360.0397376522
MEX,2001,20078.2183908739
MHL,2001,4000.73051185181
MIC,2001,5958.77829929485
MKD,2001,11571.8592198944
MLI,2001,2458.46155672294
MLT,2001,30600.9719457901
MMR,2001,1498.31163236525
MNA,2001,7349.03717282266
MNE,2001,14552.555913276
MNG,2001,5917.07088396343
MOZ,2001,785.790173616246
MRT,2001,4847.41086088566
MUS,2001,13823.4171391048
MWI,2001,1149.58039601898
MYS,2001,18186.4411330146
NAC,2001,54414.2316054862
NAM,2001,7786.54169496761
NER,2001,1233.06511808278
NGA,2001,5039.54869772676
NIC,2001,4958.32771126837
NLD,2001,56887.4332731111
NOR,2001,78791.3045707129
NPL,2001,2413.8142127556
NRU,2001,8277.86825221942
NZL,2001,36885.644684201
OED,2001,40359.7742955811
OMN,2001,43492.2863754557
OSS,2001,17023.5058206732
PAK,2001,3559.72784658715
PAN,2001,14427.8299350708
PER,2001,7611.6662817532
PHL,2001,4778.4008437474
PLW,2001,16433.6411703372
PNG,2001,3211.75932963208
POL,2001,18800.6018648402
PRE,2001,3478.54310668082
PRI,2001,39568.5528383032
PRT,2001,35500.226680409
PRY,2001,9749.25865842257
PSE,2001,3996.50878001821
PSS,2001,5836.2597902551
PST,2001,44277.9971470933
QAT,2001,92115.7349961796
ROU,2001,15848.3696371638
RUS,2001,21219.904296875
RWA,2001,1093.18409838429
SAS,2001,3182.31651811181
SAU,2001,53309.111388544
SDN,2001,3701.548828125
SEN,2001,3149.33113703503
SGP,2001,65784.4018813783
SLB,2001,2055.27436724543
SLE,2001,1749.35086324104
SLV,2001,7580.32338410159
SMR,2001,80420.7698522018
SOM,2001,723.37973295051
SRB,2001,11879.225653864
SSA,2001,3892.72693602378
SSF,2001,3592.16950119331
SST,2001,15722.9340317643
STP,2001,3907.0192818698
SUR,2001,16556.9440609927
SVK,2001,18914.3903304531
SVN,2001,30857.1122043437
SWE,2001,48810.644590655
SWZ,2001,6135.45299954297
SYC,2001,20147.4187656167
SYR,2001,7698.3969367866
TCD,2001,1626.56683129334
TEA,2001,4969.3250003962
TEC,2001,15130.4043033948
TGO,2001,2122.08047449583
THA,2001,11901.3182104659
TJK,2001,1467.39882474638
TKM,2001,5228.80329286491
TLA,2001,14382.8170707815
TLS,2001,4038.33583266948
TMN,2001,7371.20338714936
TON,2001,5860.08077786935
TSA,2001,3182.31651811181
TSS,2001,3592.16950119331
TTO,2001,20366.753132212
TUN,2001,9380.56317617024
TUR,2001,13872.1287284566
TUV,2001,3705.59238735794
TZA,2001,1899.74536132813
UGA,2001,1516.96423755695
UKR,2001,11379.3857421875
UMC,2001,7918.83647652898
URY,2001,17986.9007596433
USA,2001,55017.3049786608
UZB,2001,3509.72863761694
VCT,2001,10177.8094583896
VNM,2001,4570.26846577385
VUT,2001,3148.33464010842
WLD,2001,12904.861928295
WSM,2001,4941.1152254089
ZAF,2001,11387.492366782
ZMB,2001,2268.96965564597
ZWE,2001,6217.41179425199
ABW,2002,38098.9048329158
AFE,2002,3350.14106469179
AFG,2002,1774.30874287341
AFW,2002,4293.82350586776
AGO,2002,7523.81291488042
ALB,2002,7590.49000137636
AND,2002,61188.6370851474
ARB,2002,12743.0694781131
ARE,2002,87479.2448897115
ARG,2002,18571.7020471274
ARM,2002,5731.35346609213
ATG,2002,23958.1638142071
AUS,2002,46688.3947760633
AUT,2002,54565.0769851287
AZE,2002,6701.08174444207
BDI,2002,1044.4802745003
BEL,2002,51471.8532550932
BEN,2002,2630.18061029627
BFA,2002,1494.67801269583
BGD,2002,2866.43454328715
BGR,2002,14397.0609177208
BHR,2002,55096.6571550779
BHS,2002,35610.6786425646
BIH,2002,8366.72625268201
BLR,2002,12443.9322575939
BLZ,2002,11828.1865744067
BMU,2002,102559.769384967
BOL,2002,7550.01554439063
BRA,2002,14265.9048768518
BRB,2002,21262.3089250843
BRN,2002,101571.583784666
BTN,2002,5991.25497571775
BWA,2002,13479.6960719923
CAF,2002,1290.38314917126
CAN,2002,49695.0066909867
CEB,2002,20437.7531365339
CHE,2002,67446.4044310268
CHL,2002,18240.2015602857
CHN,2002,4744.39855079794
CIV,2002,4368.92808837279
CMR,2002,3951.41936232132
COD,2002,929.452807092197
COG,2002,7729.3889014189
COL,2002,10925.1485602082
COM,2002,3023.52434389434
CPV,2002,4710.2410491228
CRI,2002,14495.9925105457
CSS,2002,18248.8194771945
CUW,2002,35435.9972909346
CYP,2002,38090.93359375
CZE,2002,30919.5496618702
DEU,2002,50406.3800683443
DMA,2002,13640.70330575
DNK,2002,58327.8281608342
DOM,2002,11313.0690271273
DZA,2002,12213.1263531246
EAP,2002,5242.07341795961
EAR,2002,6161.91788575584
EAS,2002,8870.33750153079
ECA,2002,10875.9028297538
ECS,2002,31142.5776814577
ECU,2002,9697.55517665978
EGY,2002,10143.5063455702
EMU,2002,46623.6667893912
ESP,2002,41766.0378188791
EST,2002,23539.9060675759
ETH,2002,838.298046963913
EUU,2002,41422.3847819306
FCS,2002,4944.63874762162
FIN,2002,48792.4864789775
FJI,2002,9357.75384260711
FRA,2002,46610.7820717214
FSM,2002,3623.19636273235
GAB,2002,20981.4798585102
GBR,2002,44539.4636492853
GEO,2002,6464.32539672648
GHA,2002,3425.61820934278
GIN,2002,2498.13177495102
GMB,2002,2578.557145742
GNB,2002,2053.96189370909
GNQ,2002,20242.4309684399
GRC,2002,34081.0289759343
GRD,2002,11677.7034172407
GRL,2002,44793.2704252565
GTM,2002,8901.53633819804
GUY,2002,8314.0272750321
HIC,2002,42108.7656806275
HKG,2002,40258.1727894569
HND,2002,4627.02278723456
HPC,2002,2179.92160477361
HRV,2002,24137.1144281543
HTI,2002,3173.73848729607
HUN,2002,24229.2953575981
IBD,2002,7538.07775261782
IBT,2002,6533.50548821322
IDA,2002,3103.69506359182
IDB,2002,4437.96024962981
IDN,2002,6381.94955179996
IDX,2002,2391.04614523342
IND,2002,3250.69565544917
IRL,2002,57927.488372311
IRN,2002,12583.044990424
IRQ,2002,11144.0505255928
ISL,2002,50379.4595507316
ISR,2002,31897.5848832705
ITA,2002,51369.1149098293
JAM,2002,9869.71291927176
JOR,2002,8638.08033080173
JPN,2002,38987.9102707538
KAZ,2002,15960.8738450013
KEN,2002,3681.2569427491
KGZ,2002,3760.53239965257
KHM,2002,2126.34150468987
KIR,2002,2341.69553872722
KNA,2002,20813.4050029806
KOR,2002,29395.2766036796
KWT,2002,59348.6172741565
LAC,2002,13988.1846615574
LAO,2002,3143.22327579556
LBN,2002,12053.8341563826
LBR,2002,1887.64601570733
LBY,2002,16629.4364346005
LCA,2002,17911.6297765068
LCN,2002,14398.7921094693
LDC,2002,2163.36510672088
LIC,2002,2172.36867223988
LKA,2002,6409.86278893446
LMC,2002,3892.33119542829
LMY,2002,5862.97360394641
LSO,2002,2024.78727304864
LTE,2002,8613.75478573297
LTU,2002,18216.5452581272
LUX,2002,118757.530526236
LVA,2002,17096.5594440255
MAC,2002,61625.9560068114
MAR,2002,5544.07177734375
MDA,2002,6580.27841436838
MDG,2002,1486.43429741771
MDV,2002,13689.8065561949
MEA,2002,10367.4333095409
MEX,2002,19744.7933653416
MHL,2002,4121.83964555336
MIC,2002,6149.95076260906
MKD,2002,11830.3116732903
MLI,2002,2455.61935704114
MLT,2002,31206.2716762932
MMR,2002,1661.73588517132
MNA,2002,7431.51875495549
MNE,2002,14770.3164485924
MNG,2002,6117.9824222592
MOZ,2002,842.645266172761
MRT,2002,4806.89853417166
MUS,2002,13949.4742923184
MWI,2002,1140.84274642418
MYS,2002,18708.8694877279
NAC,2002,54880.9996452037
NAM,2002,8017.28134128559
NER,2002,1248.82313660601
NGA,2002,5654.89706065018
NIC,2002,4935.48539005128
NLD,2002,56664.4134372303
NOR,2002,79447.0914824426
NPL,2002,2380.24424587571
NRU,2002,7487.93107727707
NZL,2002,37959.0650638123
OED,2002,40691.7246907504
OMN,2002,42654.1482671623
OSS,2002,17347.1436296221
PAK,2002,3563.67846926558
PAN,2002,14507.1438361336
PER,2002,7931.57975039907
PHL,2002,4856.49948429567
PLW,2002,17075.2487452334
PNG,2002,3100.79509952543
POL,2002,19166.9137058143
PRE,2002,3594.43630988008
PRI,2002,39879.7295566967
PRT,2002,35578.5200308997
PRY,2002,9610.74777842153
PSE,2002,3409.17287422698
PSS,2002,5902.78478891851
PST,2002,44757.5270716117
QAT,2002,94111.5966588338
ROU,2002,17061.7001240442
RUS,2002,22319.677734375
RWA,2002,1220.7394919553
SAS,2002,3244.37301172362
SAU,2002,50371.9783079834
SDN,2002,3814.31323242188
SEN,2002,3075.23157503112
SGP,2002,67744.2702679808
SLB,2002,1960.42387516654
SLE,2002,2089.26152736756
SLV,2002,7675.67106195114
SMR,2002,79649.5323827509
SOM,2002,749.913550912115
SRB,2002,12661.9921205411
SSA,2002,4050.88159908508
SSF,2002,3732.08528410955
SST,2002,16089.5481683915
STP,2002,3942.76040695115
SUR,2002,16678.0718706582
SVK,2002,19757.0677888993
SVN,2002,31830.5553226686
SWE,2002,49760.2161636006
SWZ,2002,6335.81351839193
SYC,2002,19777.7525249721
SYR,2002,7811.81601910972
TCD,2002,1704.27295147382
TEA,2002,5304.18222126113
TEC,2002,15898.8945867068
TGO,2002,2147.97438337226
THA,2002,12512.1831324963
TJK,2002,1594.93890470219
TKM,2002,5138.87117760604
TLA,2002,14258.3953599032
TLS,2002,3480.98860481918
TMN,2002,7458.14500325603
TON,2002,6085.11323193626
TSA,2002,3244.37301172362
TSS,2002,3732.08528410956
TTO,2002,21876.8529070403
TUN,2002,9407.55676671593
TUR,2002,14587.894621656
TUV,2002,4042.90117614992
TZA,2002,1982.64428710938
UGA,2002,1598.5828380849
UKR,2002,12092.7890625
UMC,2002,8217.25051613941
URY,2002,16572.7881760134
USA,2002,55436.1169813778
UZB,2002,3604.69346202514
VCT,2002,10736.0878714164
VIR,2002,54299.2298699394
VNM,2002,4809.62151118535
VUT,2002,2911.04134701793
WLD,2002,13093.0651208582
WSM,2002,5183.45456244226
ZAF,2002,11697.5657261687
ZMB,2002,2299.33289188114
ZWE,2002,5610.19146861437
ABW,2003,38086.0123762909
AFE,2003,3357.24486194198
AFG,2003,1815.92819979586
AFW,2003,4417.36900943689
AGO,2003,7518.88948314505
ALB,2003,8025.28131314895
AND,2003,63656.1958332184
ARB,2003,12871.7031954571
ARE,2003,89828.555395832
ARG,2003,20005.1385113465
ARM,2003,6569.26023440631
ATG,2003,25136.001691807
AUS,2003,47581.2285345879
AUT,2003,54919.7872512396
AZE,2003,7329.40601818943
BDI,2003,999.615791221936
BEL,2003,51788.8439641973
BEN,2003,2639.04370114641
BFA,2003,1561.83310184915
BGD,2003,2958.91503115633
BGR,2003,15271.5472882444
BHR,2003,54431.8763559658
BHS,2003,34740.7635535381
BIH,2003,8709.99283593466
BLR,2003,13413.9265504854
BLZ,2003,12589.2679378206
BMU,2003,105642.976098631
BOL,2003,7625.90515937027
BRA,2003,14259.3664088286
BRB,2003,21591.7915931807
BRN,2003,103226.914446986
BTN,2003,6323.5411950973
BWA,2003,13857.2588264737
CAF,2003,1191.8731520062
CAN,2003,50139.7862347007
CEB,2003,21307.6436711066
CHE,2003,66926.167976443
CHL,2003,18902.8708740806
CHN,2003,5192.00604608587
CIV,2003,4060.00038038427
CMR,2003,4054.78133246517
COD,2003,953.044643237975
COG,2003,7577.45630456352
COL,2003,11183.2911819793
COM,2003,3023.18985379149
CPV,2003,4841.265398715
CRI,2003,14891.3398216888
CSS,2003,19438.9045334044
CUW,2003,34812.7908924081
CYP,2003,38617.97265625
CZE,2003,31949.2963145034
DEU,2003,50111.5752591319
DMA,2003,14398.0017636834
DNK,2003,58425.9658939096
DOM,2003,11000.8684059352
DZA,2003,12835.1814413331
EAP,2003,5642.18012792873
EAR,2003,6389.68144878209
EAS,2003,9295.63908217882
ECA,2003,11605.0803639515
ECS,2003,31861.0311301208
ECU,2003,9802.81408202125
EGY,2003,10250.3765500459
EMU,2003,46755.1145901085
ESP,2003,42223.130174522
EST,2003,25487.5329152987
ETH,2003,795.772138310178
EUU,2003,41728.8460694985
FCS,2003,4926.64093236783
FIN,2003,49655.5451564067
FJI,2003,9361.46421337988
FRA,2003,46730.975806379
FSM,2003,3692.41720136136
GAB,2003,20875.4549326477
GBR,2003,45759.4020280715
GEO,2003,7227.73705960701
GHA,2003,3507.75105744843
GIN,2003,2473.23418295471
GMB,2003,2682.47993310133
GNB,2003,2002.27740627342
GNQ,2003,21709.5751241959
GRC,2003,35970.7016808475
GRD,2003,12726.5266219464
GRL,2003,46649.0480779756
GTM,2003,8926.15358002845
GUY,2003,8267.42910545363
HIC,2003,42964.3795032863
HKG,2003,41570.5763105053
HND,2003,4714.86701000971
HPC,2003,2206.40478445457
HRV,2003,25473.9055156884
HTI,2003,3227.12087860443
HUN,2003,25255.8711300567
IBD,2003,7894.12958180186
IBT,2003,6816.90126976619
IDA,2003,3186.2567819997
IDB,2003,4528.35080681212
IDN,2003,6599.09193597034
IDX,2003,2469.63342563721
IND,2003,3445.92592352395
IRL,2003,58709.1544464475
IRN,2003,13519.4501926929
IRQ,2003,6849.33200800508
ISL,2003,51173.1982542632
ISR,2003,31780.7796080985
ITA,2003,51126.2585544038
JAM,2003,10169.7500243245
JOR,2003,8800.49674649158
JPN,2003,39501.806782419
KAZ,2003,17344.752672995
KEN,2003,3674.08592758409
KGZ,2003,3982.92722017802
KHM,2003,2309.83931482788
KIR,2003,2258.03381830985
KNA,2003,19927.1818314137
KOR,2003,30142.4605585814
KWT,2003,67984.3145062554
LAC,2003,14139.2338125695
LAO,2003,3282.9853971272
LBN,2003,12272.3440677497
LBR,2003,1308.15090140274
LBY,2003,18422.7336032405
LCA,2003,18522.5129630157
LCN,2003,14568.3460568585
LDC,2003,2225.86354845171
LIC,2003,2247.39822104815
LKA,2003,6741.01248849424
LMC,2003,4053.37395058828
LMY,2003,6112.94669834587
LSO,2003,2127.37302160132
LTE,2003,9136.66916329752
LTU,2003,20302.9848798403
LUX,2003,120396.257843179
LVA,2003,18717.6675525538
MAC,2003,67994.777526459
MAR,2003,5810.05322265625
MDA,2003,7034.35784911687
MDG,2003,1584.74925232364
MDV,2003,15316.1192814998
MEA,2003,10569.3605509192
MEX,2003,19701.4633876569
MHL,2003,4040.65511934983
MIC,2003,6418.30293939766
MKD,2003,12077.8990922494
MLI,2003,2611.8368553004
MLT,2003,32146.6801842336
MMR,2003,1874.17128269389
MNA,2003,7463.4997859343
MNE,2003,15076.7139308442
MNG,2003,6463.78966651762
MOZ,2003,883.239121472194
MRT,2003,5023.65213424467
MUS,2003,14669.5001844577
MWI,2003,1176.12385998737
MYS,2003,19329.0062757538
NAC,2003,55882.5388021726
NAM,2003,8237.36597245597
NER,2003,1231.2780915085
NGA,2003,5905.31482803165
NIC,2003,5000.6117655634
NLD,2003,56452.8674805644
NOR,2003,79728.7849973309
NPL,2003,2439.49479601556
NRU,2003,7526.41594992197
NZL,2003,38976.9126257578
OED,2003,41219.2890851894
OMN,2003,41247.5873733105
OSS,2003,17881.8029685139
PAK,2003,3668.77938852508
PAN,2003,14957.5532657251
PER,2003,8174.37942683849
PHL,2003,5003.38317718716
PLW,2003,16579.3137978346
PNG,2003,3064.44402995345
POL,2003,19855.6317989181
PRE,2003,3485.95546224373
PRI,2003,39876.0670237773
PRT,2003,35115.3795144127
PRY,2003,9903.45028992176
PSE,2003,3788.92652721128
PSS,2003,5929.14454892221
PST,2003,45453.9427796931
QAT,2003,93224.3623187548
ROU,2003,17587.5355528951
RUS,2003,24057.927734375
RWA,2003,1220.49916686742
SAS,2003,3427.9769384358
SAU,2003,52234.649280791
SDN,2003,3946.92260742188
SEN,2003,3170.03494688479
SGP,2003,71877.5348633552
SLB,2003,2050.30870033396
SLE,2003,2196.28134548105
SLV,2003,7780.27177685599
SMR,2003,81688.3786834342
SOM,2003,777.884552733299
SRB,2003,13273.7451115678
SSA,2003,4118.27025866785
SSF,2003,3787.21190581541
SST,2003,16720.040671397
STP,2003,4161.63833167542
SUR,2003,17383.5015505612
SVK,2003,20730.249479935
SVN,2003,32827.7514419462
SWE,2003,50507.9330738641
SWZ,2003,6578.30152863605
SYC,2003,18825.2206936189
SYR,2003,8177.54506854394
TCD,2003,1878.58578619738
TEA,2003,5708.83022946858
TEC,2003,16934.8161848713
TGO,2003,2234.9772223053
THA,2003,13287.3048987459
TJK,2003,1736.64039749855
TKM,2003,5203.8543813176
TLA,2003,14430.8996310705
TLS,2003,3264.94649227443
TMN,2003,7487.94059550361
TON,2003,6053.8798660639
TSA,2003,3427.9769384358
TSS,2003,3787.21190581541
TTO,2003,24910.823196152
TUN,2003,9752.02442335824
TUR,2003,15255.7177960689
TUV,2003,3838.4036432854
TZA,2003,2059.83740234375
UGA,2003,1649.1482601448
UKR,2003,13342.8798828125
UMC,2003,8605.56125000711
URY,2003,16694.4389231595
USA,2003,56498.2078314911
UZB,2003,3711.77853054423
VCT,2003,11475.3312414531
VIR,2003,54086.1547945673
VNM,2003,5090.28990869885
VUT,2003,2962.03107292132
WLD,2003,13402.9919536458
WSM,2003,5425.44383557984
ZAF,2003,11923.1211013633
ZMB,2003,2383.87611741089
ZWE,2003,4601.6607468251
ABW,2004,40000.5625183532
AFE,2004,3457.12022216505
AFG,2004,1776.91820712187
AFW,2004,4642.02674806122
AGO,2004,8081.75707952672
ALB,2004,8483.29399553028
AND,2004,64353.4858113531
ARB,2004,13703.8513255052
ARE,2004,93166.1449767722
ARG,2004,21591.449396517
ARM,2004,7299.40001858866
ATG,2004,26303.6179046605
AUS,2004,49061.2761503925
AUT,2004,55980.2317146013
AZE,2004,7937.8594791002
BDI,2004,1009.58916929728
BEL,2004,53406.6918625201
BEN,2004,2672.84404357157
BFA,2004,1581.25620933294
BGD,2004,3071.83778764611
BGR,2004,16389.0282419117
BHR,2004,54045.092888858
BHS,2004,34617.8051137459
BIH,2004,9344.86891184204
BLR,2004,15052.1182160947
BLZ,2004,12807.1658774384
BMU,2004,107803.199358077
BOL,2004,7811.59684101948
BRA,2004,14911.260960772
BRB,2004,21771.9014007178
BRN,2004,101497.754798655
BTN,2004,6517.99683290216
BWA,2004,13984.8415112641
CAF,2004,1236.28534712166
CAN,2004,51210.6796118735
CEB,2004,22666.0859774551
CHE,2004,68263.4411390817
CHL,2004,19961.9835794233
CHN,2004,5684.16873050981
CIV,2004,4088.94517328472
CMR,2004,4222.96638689885
COD,2004,987.746920877671
COG,2004,7577.44597274153
COL,2004,11607.9384935105
COM,2004,3058.38338421434
CPV,2004,5268.30312485708
CRI,2004,15323.2892201469
CSS,2004,20350.4732151438
CUW,2004,34288.7399622733
CYP,2004,40020.08984375
CZE,2004,33452.3408000614
DEU,2004,50704.9219887398
DMA,2004,14962.2456326016
DNK,2004,59893.0929898784
DOM,2004,11131.2709216332
DZA,2004,13226.7650481165
EAP,2004,6083.37390178038
EAR,2004,6678.56505296278
EAS,2004,9822.02938797795
ECA,2004,12696.9269314465
ECS,2004,33030.9705248943
ECU,2004,10290.6634264766
EGY,2004,10451.8217511537
EMU,2004,47581.8440552448
ESP,2004,42793.3902326006
EST,2004,27384.0831488798
ETH,2004,877.114494970686
EUU,2004,42725.7290845534
FCS,2004,5374.50243385374
FIN,2004,51494.705860401
FJI,2004,9766.52768879045
FRA,2004,47720.4413351103
FSM,2004,3586.11247849917
GAB,2004,20438.9307067212
GBR,2004,46558.1299600699
GEO,2004,7693.91525392067
GHA,2004,3607.36522285021
GIN,2004,2477.50282602363
GMB,2004,2794.19352609118
GNB,2004,1979.57457765814
GNQ,2004,28225.985816122
GRC,2004,37811.4913664483
GRD,2004,12593.3546257337
GRL,2004,49742.0582266726
GTM,2004,9003.85719003217
GUY,2004,8404.2001629708
HIC,2004,44356.7846297315
HKG,2004,44836.2053321129
HND,2004,4885.34258343422
HPC,2004,2267.84339099489
HRV,2004,26528.8871708586
HTI,2004,3130.85551975981
HUN,2004,26568.118861864
IBD,2004,8397.69827908229
IBT,2004,7225.7125412713
IDA,2004,3325.14688866703
IDB,2004,4745.46801552515
IDN,2004,6843.54654972364
IDX,2004,2564.40999820132
IND,2004,3656.12620652098
IRL,2004,61558.5783140852
IRN,2004,13807.1953114023
IRQ,2004,10210.5631004959
ISL,2004,54592.5314628804
ISR,2004,32675.2080644863
ITA,2004,51495.0028841364
JAM,2004,10244.2066702878
JOR,2004,9326.66839127919
JPN,2004,40351.776374395
KAZ,2004,18886.5811908122
KEN,2004,3743.56785736929
KGZ,2004,4211.52248307857
KHM,2004,2491.30930003838
KIR,2004,2199.67074158217
KNA,2004,20661.3458642993
KOR,2004,31579.5283048867
KWT,2004,73298.0621819477
LAC,2004,14694.9531267648
LAO,2004,3441.16999706515
LBN,2004,12882.0757995163
LBR,2004,1326.53565502695
LBY,2004,18851.2039109963
LCA,2004,19715.8297745985
LCN,2004,15160.4924321455
LDC,2004,2320.00969809247
LIC,2004,2317.10290040344
LKA,2004,7059.91098068568
LMC,2004,4263.30952053785
LMY,2004,6481.69218490555
LSO,2004,2178.66474674332
LTE,2004,9800.43914484418
LTU,2004,21867.2861464791
LUX,2004,123720.261499488
LVA,2004,20574.118201251
MAC,2004,84004.4558061302
MAR,2004,5996.39013671875
MDA,2004,7573.6178454751
MDG,2004,1620.11953793293
MDV,2004,15958.6557759464
MEA,2004,11141.1063561571
MEX,2004,20127.2242847772
MHL,2004,4012.3445001608
MIC,2004,6814.61890823763
MKD,2004,12683.4335090407
MLI,2004,2565.97744562534
MLT,2004,32061.5717383591
MMR,2004,2110.23728495831
MNA,2004,7856.02203464189
MNE,2004,15716.1406519937
MNG,2004,7070.667158451
MOZ,2004,934.133964844421
MRT,2004,5139.22552002451
MUS,2004,15209.0164267817
MWI,2004,1208.2196975075
MYS,2004,20168.5062099425
NAC,2004,57460.6504868586
NAM,2004,9130.82442337694
NER,2004,1192.0823507557
NGA,2004,6275.29894529583
NIC,2004,5204.38202801757
NLD,2004,57391.3645202468
NOR,2004,82440.9558801113
NPL,2004,2521.54105171428
NRU,2004,7200.94828845528
NZL,2004,39971.7705007585
OED,2004,42284.8711664127
OMN,2004,41351.7687385072
OSS,2004,18422.1844604367
PAK,2004,3859.64601808903
PAN,2004,15875.1127056615
PER,2004,8495.986392858
PHL,2004,5229.45080700165
PLW,2004,17015.6800255788
PNG,2004,3046.33289602666
POL,2004,20878.6545002534
PRE,2004,3782.99047596997
PRI,2004,43355.8226365269
PRT,2004,35658.1298257503
PRY,2004,10187.194394255
PSE,2004,4503.08034061409
PSS,2004,6110.77688226056
PST,2004,46711.8088902163
QAT,2004,107023.577147067
ROU,2004,19532.5610216283
RUS,2004,25894.146484375
RWA,2004,1277.19280440829
SAS,2004,3626.65995288754
SAU,2004,54196.5514152953
SDN,2004,4041.05712890625
SEN,2004,3240.3020166984
SGP,2004,78039.024710382
SLB,2004,2168.50586845628
SLE,2004,2260.83818961545
SLV,2004,7841.53237886842
SMR,2004,80724.8087680421
SOM,2004,803.059780580571
SRB,2004,14194.4239957638
SSA,2004,4278.51331355353
SSF,2004,3938.52474735639
SST,2004,17301.7681992296
STP,2004,4202.56186898775
SUR,2004,18585.5170864176
